source,source_sha256,overall_status,source_bbox,geometry_scale,black_status,white_status,black_reason,white_reason,black_changed_pixels,white_changed_pixels,black_output,white_output
picons/0.8w/digi/transparent/1_0_1_100E_C_1_E080000_0_0_0.png,4c64a933fd85a0c28098cd9fff037bd07123bfeb1c43137392cc18f4edaaf2d1,REVIEW,"0,0,220,132",0.87878788,REVIEW,REVIEW,two-tone achromatic component 1 has 16.6% materially low-contrast pixels on BLACK,two-tone achromatic component 1 has 53.1% materially low-contrast pixels on WHITE,0,0,picons/0.8w/digi/black/1_0_1_100E_C_1_E080000_0_0_0.png,picons/0.8w/digi/white/1_0_1_100E_C_1_E080000_0_0_0.png
picons/0.8w/digi/transparent/1_0_1_13EC_D_1_E080000_0_0_0.png,d8e9e19e218e442c7ab005430acb55aa4f311acddac6d3a39020df6c2cb6501a,REVIEW,"2,39,217,92",0.94883721,REVIEW,REVIEW,chromatic component 1 has 100.0% materially low-contrast pixels on BLACK; two-tone achromatic component 12 has 50.0% materially low-contrast pixels on BLACK; chromatic component 20 has 66.7% materially low-contrast pixels on BLACK,two-tone achromatic component 2 has 54.8% materially low-contrast pixels on WHITE; two-tone achromatic component 5 has 91.8% materially low-contrast pixels on WHITE; two-tone achromatic component 8 has 91.8% materially low-contrast pixels on WHITE; chromatic component 20 has 33.3% materially low-contrast pixels on WHITE,102,70,picons/0.8w/digi/black/1_0_1_13EC_D_1_E080000_0_0_0.png,picons/0.8w/digi/white/1_0_1_13EC_D_1_E080000_0_0_0.png
picons/0.8w/digi/transparent/1_0_1_13F6_D_1_E080000_0_0_0.png,f5849933f0e1d551598762e9c81b7de8461be0aac6f2bd5d0e2c866135d03d56,REVIEW,"2,47,219,86",0.94009217,REVIEW,REVIEW,chromatic component 3 has 83.3% materially low-contrast pixels on BLACK,two-tone achromatic component 1 has 78.6% materially low-contrast pixels on WHITE; two-tone achromatic component 11 has 88.1% materially low-contrast pixels on WHITE,44,6,picons/0.8w/digi/black/1_0_1_13F6_D_1_E080000_0_0_0.png,picons/0.8w/digi/white/1_0_1_13F6_D_1_E080000_0_0_0.png
picons/0.8w/digi/transparent/1_0_1_3EC_7_1_E080000_0_0_0.png,8cc0c9e34d17f872d84a959141e0deb64d6f4f0164ae02369ff0e52bcd4ab714,REVIEW,"4,13,215,119",0.96682464,REVIEW,REVIEW,two-tone achromatic component 1 has 12.7% materially low-contrast pixels on BLACK,two-tone achromatic component 1 has 58.4% materially low-contrast pixels on WHITE,0,0,picons/0.8w/digi/black/1_0_1_3EC_7_1_E080000_0_0_0.png,picons/0.8w/digi/white/1_0_1_3EC_7_1_E080000_0_0_0.png
picons/0.8w/digi/transparent/1_0_1_406_2_1_E080000_0_0_0.png,c6fae9eaa23cf772534d2030e6c171fe3097c0b85373a4178136d4c8d8f55766,REVIEW,"1,7,218,125",0.94009217,REVIEW,REVIEW,chromatic component 1 has 37.1% materially low-contrast pixels on BLACK; chromatic component 2 has 10.5% materially low-contrast pixels on BLACK; chromatic component 7 has 50.0% materially low-contrast pixels on BLACK; chromatic component 8 has 42.4% materially low-contrast pixels on BLACK; chromatic component 16 has 50.0% materially low-contrast pixels on BLACK,chromatic component 3 has 100.0% materially low-contrast pixels on WHITE; chromatic component 7 has 50.0% materially low-contrast pixels on WHITE; chromatic component 11 has 100.0% materially low-contrast pixels on WHITE; chromatic component 12 has 100.0% materially low-contrast pixels on WHITE; chromatic component 13 has 100.0% materially low-contrast pixels on WHITE; chromatic component 14 has 100.0% materially low-contrast pixels on WHITE; chromatic component 15 has 100.0% materially low-contrast pixels on WHITE; chromatic component 16 has 50.0% materially low-contrast pixels on WHITE; chromatic component 17 has 100.0% materially low-contrast pixels on WHITE,10,0,picons/0.8w/digi/black/1_0_1_406_2_1_E080000_0_0_0.png,picons/0.8w/digi/white/1_0_1_406_2_1_E080000_0_0_0.png
picons/0.8w/digi/transparent/1_0_1_408_2_1_E080000_0_0_0.png,197fbbbfc4b461c01bb7a0006328adc280b9eafaa695bc5a4e99bc67b8ea6686,REVIEW,"1,43,219,88",0.93577982,REVIEW,REVIEW,chromatic component 8 has 8.3% materially low-contrast pixels on BLACK; chromatic component 9 has 100.0% materially low-contrast pixels on BLACK,chromatic component 1 has 100.0% materially low-contrast pixels on WHITE; two-tone achromatic component 2 has 100.0% materially low-contrast pixels on WHITE; chromatic component 3 has 87.6% materially low-contrast pixels on WHITE; chromatic component 4 has 100.0% materially low-contrast pixels on WHITE; chromatic component 5 has 100.0% materially low-contrast pixels on WHITE; chromatic component 6 has 100.0% materially low-contrast pixels on WHITE; chromatic component 8 has 33.3% materially low-contrast pixels on WHITE; two-tone achromatic component 10 has 100.0% materially low-contrast pixels on WHITE; two-tone achromatic component 11 has 100.0% materially low-contrast pixels on WHITE; chromatic component 12 has 100.0% materially low-contrast pixels on WHITE; chromatic component 13 has 100.0% materially low-contrast pixels on WHITE,0,0,picons/0.8w/digi/black/1_0_1_408_2_1_E080000_0_0_0.png,picons/0.8w/digi/white/1_0_1_408_2_1_E080000_0_0_0.png
picons/0.8w/digi/transparent/1_0_1_40A_7_1_E080000_0_0_0.png,c091f638a03e7454108b2d642fe495d5b34a15b1a88f539ff2acb8bbe38b7fff,REVIEW,"2,10,217,122",0.94883721,REVIEW,REVIEW,two-tone achromatic component 1 has 20.5% materially low-contrast pixels on BLACK,two-tone achromatic component 1 has 58.7% materially low-contrast pixels on WHITE,0,0,picons/0.8w/digi/black/1_0_1_40A_7_1_E080000_0_0_0.png,picons/0.8w/digi/white/1_0_1_40A_7_1_E080000_0_0_0.png
picons/0.8w/digi/transparent/1_0_1_456_1_1_E08318F_0_0_0.png,51caf167a1e52623fbd1ea6dfaed04088992dab0a8d6d17d9236917b8e7a9d15,REVIEW,"2,45,217,87",0.94883721,REVIEW,REVIEW,chromatic component 6 has 22.7% materially low-contrast pixels on BLACK; two-tone achromatic component 7 has 9.2% materially low-contrast pixels on BLACK; chromatic component 8 has 52.9% materially low-contrast pixels on BLACK; chromatic component 15 has 100.0% materially low-contrast pixels on BLACK; chromatic component 16 has 50.0% materially low-contrast pixels on BLACK; chromatic component 17 has 66.7% materially low-contrast pixels on BLACK,two-tone achromatic component 7 has 63.2% materially low-contrast pixels on WHITE; chromatic component 16 has 50.0% materially low-contrast pixels on WHITE; chromatic component 17 has 33.3% materially low-contrast pixels on WHITE,59,0,picons/0.8w/digi/black/1_0_1_456_1_1_E08318F_0_0_0.png,picons/0.8w/digi/white/1_0_1_456_1_1_E08318F_0_0_0.png
picons/0.8w/digi/transparent/1_0_1_5A0_7_1_E080000_0_0_0.png,097235d73374c8493c3d89139bac9670669d9a61bfcd77e6ef0bdf40438a8e36,REVIEW,"19,11,198,121",1.00000000,REVIEW,REVIEW,two-tone achromatic component 3 has 50.2% materially low-contrast pixels on BLACK,two-tone achromatic component 3 has 43.4% materially low-contrast pixels on WHITE,2213,0,picons/0.8w/digi/black/1_0_1_5A0_7_1_E080000_0_0_0.png,picons/0.8w/digi/white/1_0_1_5A0_7_1_E080000_0_0_0.png
picons/0.8w/digi/transparent/1_0_1_C1C_7_1_E080000_0_0_0.png,7d2ea08b3561ea5fcf65beaeef9ff88527144f7bed363ec72f485c40d099df1b,REVIEW,"2,46,217,86",0.94883721,REVIEW,REVIEW,two-tone achromatic component 4 has 36.5% materially low-contrast pixels on BLACK; two-tone achromatic component 5 has 26.9% materially low-contrast pixels on BLACK,two-tone achromatic component 4 has 56.2% materially low-contrast pixels on WHITE; two-tone achromatic component 5 has 59.3% materially low-contrast pixels on WHITE,140,0,picons/0.8w/digi/black/1_0_1_C1C_7_1_E080000_0_0_0.png,picons/0.8w/digi/white/1_0_1_C1C_7_1_E080000_0_0_0.png
picons/0.8w/digi/transparent/1_0_1_C26_7_1_E080000_0_0_0.png,7cba791b0b10dd274afbfbef6f84382f3774905aa232dc17ac26f00d4c090201,REVIEW,"2,33,217,99",0.94883721,REVIEW,REVIEW,chromatic component 1 has 40.0% materially low-contrast pixels on BLACK; chromatic component 2 has 100.0% materially low-contrast pixels on BLACK; chromatic component 6 has 84.4% materially low-contrast pixels on BLACK; chromatic component 12 has 57.1% materially low-contrast pixels on BLACK; chromatic component 13 has 67.1% materially low-contrast pixels on BLACK; chromatic component 14 has 87.5% materially low-contrast pixels on BLACK; chromatic component 15 has 66.7% materially low-contrast pixels on BLACK; chromatic component 16 has 55.6% materially low-contrast pixels on BLACK; chromatic component 18 has 100.0% materially low-contrast pixels on BLACK; chromatic component 19 has 100.0% materially low-contrast pixels on BLACK; chromatic component 20 has 100.0% materially low-contrast pixels on BLACK; chromatic component 21 has 63.6% materially low-contrast pixels on BLACK; chromatic component 22 has 85.7% materially low-contrast pixels on BLACK; chromatic component 24 has 100.0% materially low-contrast pixels on BLACK; chromatic component 25 has 100.0% materially low-contrast pixels on BLACK; chromatic component 27 has 100.0% materially low-contrast pixels on BLACK,chromatic component 30 has 10.9% materially low-contrast pixels on WHITE,138,0,picons/0.8w/digi/black/1_0_1_C26_7_1_E080000_0_0_0.png,picons/0.8w/digi/white/1_0_1_C26_7_1_E080000_0_0_0.png
picons/0.8w/digi/transparent/1_0_2_9D8_7_1_E080000_0_0_0.png,b48fa26c836002468b528c070ed9c6fe50460600a4db2d845fccf6d79a9cdb95,REVIEW,"52,1,168,129",0.90625000,REVIEW,REVIEW,two-tone achromatic component 1 has 52.0% materially low-contrast pixels on BLACK,two-tone achromatic component 1 has 35.2% materially low-contrast pixels on WHITE,0,0,picons/0.8w/digi/black/1_0_2_9D8_7_1_E080000_0_0_0.png,picons/0.8w/digi/white/1_0_2_9D8_7_1_E080000_0_0_0.png
picons/0.8w/digi/transparent/1_0_2_9D8_7_1_E082E56_0_0_0.png,b48fa26c836002468b528c070ed9c6fe50460600a4db2d845fccf6d79a9cdb95,REVIEW,"52,1,168,129",0.90625000,REVIEW,REVIEW,two-tone achromatic component 1 has 52.0% materially low-contrast pixels on BLACK,two-tone achromatic component 1 has 35.2% materially low-contrast pixels on WHITE,0,0,picons/0.8w/digi/black/1_0_2_9D8_7_1_E082E56_0_0_0.png,picons/0.8w/digi/white/1_0_2_9D8_7_1_E082E56_0_0_0.png
picons/0.8w/digi/transparent/1_0_2_A5A_2_1_E080000_0_0_0.png,0ac3c5079478e46f550f109f6008dd0e13085e5cee8f06071bb9e10400cf4a7a,REVIEW,"2,27,217,105",0.94883721,REVIEW,REVIEW,two-tone achromatic component 1 has 12.0% materially low-contrast pixels on BLACK; chromatic component 2 has 100.0% materially low-contrast pixels on BLACK,two-tone achromatic component 1 has 16.1% materially low-contrast pixels on WHITE,0,0,picons/0.8w/digi/black/1_0_2_A5A_2_1_E080000_0_0_0.png,picons/0.8w/digi/white/1_0_2_A5A_2_1_E080000_0_0_0.png
picons/0.8w/digi/transparent/1_0_2_DA2_2_1_E080000_0_0_0.png,5831ba9da90a26ebd8f32939818b9e6a40a6955cdb8fd14fdf4ef58fbda96853,REVIEW,"51,3,168,130",0.91338583,REVIEW,REVIEW,two-tone achromatic component 1 has 9.7% materially low-contrast pixels on BLACK; two-tone achromatic component 5 has 33.3% materially low-contrast pixels on BLACK,two-tone achromatic component 1 has 33.1% materially low-contrast pixels on WHITE; two-tone achromatic component 5 has 66.7% materially low-contrast pixels on WHITE,4,0,picons/0.8w/digi/black/1_0_2_DA2_2_1_E080000_0_0_0.png,picons/0.8w/digi/white/1_0_2_DA2_2_1_E080000_0_0_0.png
picons/0.8w/digi-hu/transparent/1_0_19_5C8_4_1_E080000_0_0_0.png,efca805423ba523245ed00877a4f009b94d93fb7712f41a0830ce2cb3c3f1487,REVIEW,"52,0,168,132",0.87878788,REVIEW,REVIEW,two-tone achromatic component 1 has 28.4% materially low-contrast pixels on BLACK,two-tone achromatic component 1 has 10.0% materially low-contrast pixels on WHITE; chromatic component 3 has 15.5% materially low-contrast pixels on WHITE,2,0,picons/0.8w/digi-hu/black/1_0_19_5C8_4_1_E080000_0_0_0.png,picons/0.8w/digi-hu/white/1_0_19_5C8_4_1_E080000_0_0_0.png
picons/0.8w/digi-hu/transparent/1_0_19_5D2_4_1_E080000_0_0_0.png,7d18f3124d139c9b5c1964920277f2ffcf8b7556620440ee052dc253304b5f1b,REVIEW,"1,46,219,85",0.93577982,REVIEW,REVIEW,two-tone achromatic component 2 has 41.3% materially low-contrast pixels on BLACK,two-tone achromatic component 2 has 50.8% materially low-contrast pixels on WHITE,0,0,picons/0.8w/digi-hu/black/1_0_19_5D2_4_1_E080000_0_0_0.png,picons/0.8w/digi-hu/white/1_0_19_5D2_4_1_E080000_0_0_0.png
picons/0.8w/digi-hu/transparent/1_0_1_407_3_1_E080000_0_0_0.png,4e97af4e7853362a57ed4d836b7e7cb9b1bb7ac2574a2fe30ecc850ca08af420,REVIEW,"52,0,168,132",0.87878788,REVIEW,REVIEW,chromatic component 2 has 100.0% materially low-contrast pixels on BLACK; chromatic component 4 has 100.0% materially low-contrast pixels on BLACK,two-tone achromatic component 1 has 94.1% materially low-contrast pixels on WHITE; chromatic component 3 has 100.0% materially low-contrast pixels on WHITE,0,0,picons/0.8w/digi-hu/black/1_0_1_407_3_1_E080000_0_0_0.png,picons/0.8w/digi-hu/white/1_0_1_407_3_1_E080000_0_0_0.png
picons/0.8w/digi-hu/transparent/1_0_1_45F4_4_1_E080000_0_0_0.png,a274f8919bd47894cec5ca58466617abf83470818643a8fef57cca723af62b76,REVIEW,"1,19,219,113",0.93577982,REVIEW,REVIEW,two-tone achromatic component 3 has 50.0% materially low-contrast pixels on BLACK; two-tone achromatic component 9 has 20.0% materially low-contrast pixels on BLACK; two-tone achromatic component 10 has 20.0% materially low-contrast pixels on BLACK; two-tone achromatic component 14 has 33.3% materially low-contrast pixels on BLACK; two-tone achromatic component 16 has 10.0% materially low-contrast pixels on BLACK; two-tone achromatic component 20 has 20.0% materially low-contrast pixels on BLACK; two-tone achromatic component 30 has 50.0% materially low-contrast pixels on BLACK; two-tone achromatic component 34 has 20.0% materially low-contrast pixels on BLACK; two-tone achromatic component 35 has 20.0% materially low-contrast pixels on BLACK; two-tone achromatic component 37 has 25.0% materially low-contrast pixels on BLACK; two-tone achromatic component 39 has 20.0% materially low-contrast pixels on BLACK; two-tone achromatic component 43 has 20.0% materially low-contrast pixels on BLACK; two-tone achromatic component 44 has 20.0% materially low-contrast pixels on BLACK; chromatic component 46 has 100.0% materially low-contrast pixels on BLACK; two-tone achromatic component 49 has 50.0% materially low-contrast pixels on BLACK,two-tone achromatic component 1 has 50.0% materially low-contrast pixels on WHITE; chromatic component 2 has 100.0% materially low-contrast pixels on WHITE; two-tone achromatic component 3 has 50.0% materially low-contrast pixels on WHITE; chromatic component 5 has 100.0% materially low-contrast pixels on WHITE; chromatic component 6 has 100.0% materially low-contrast pixels on WHITE; chromatic component 7 has 100.0% materially low-contrast pixels on WHITE; two-tone achromatic component 8 has 50.0% materially low-contrast pixels on WHITE; two-tone achromatic component 9 has 80.0% materially low-contrast pixels on WHITE; two-tone achromatic component 10 has 80.0% materially low-contrast pixels on WHITE; chromatic component 11 has 100.0% materially low-contrast pixels on WHITE; two-tone achromatic component 12 has 92.9% materially low-contrast pixels on WHITE; two-tone achromatic component 14 has 66.7% materially low-contrast pixels on WHITE; two-tone achromatic component 16 has 90.0% materially low-contrast pixels on WHITE; two-tone achromatic component 18 has 100.0% materially low-contrast pixels on WHITE; two-tone achromatic component 20 has 80.0% materially low-contrast pixels on WHITE; two-tone achromatic component 28 has 95.5% materially low-contrast pixels on WHITE; two-tone achromatic component 30 has 50.0% materially low-contrast pixels on WHITE; two-tone achromatic component 34 has 80.0% materially low-contrast pixels on WHITE; two-tone achromatic component 35 has 80.0% materially low-contrast pixels on WHITE; two-tone achromatic component 36 has 92.9% materially low-contrast pixels on WHITE; two-tone achromatic component 37 has 75.0% materially low-contrast pixels on WHITE; two-tone achromatic component 39 has 80.0% materially low-contrast pixels on WHITE; two-tone achromatic component 43 has 80.0% materially low-contrast pixels on WHITE; two-tone achromatic component 44 has 80.0% materially low-contrast pixels on WHITE; chromatic component 45 has 100.0% materially low-contrast pixels on WHITE; chromatic component 48 has 100.0% materially low-contrast pixels on WHITE; two-tone achromatic component 49 has 50.0% materially low-contrast pixels on WHITE,15,2765,picons/0.8w/digi-hu/black/1_0_1_45F4_4_1_E080000_0_0_0.png,picons/0.8w/digi-hu/white/1_0_1_45F4_4_1_E080000_0_0_0.png
picons/0.8w/digi-hu/transparent/1_0_1_45F5_4_1_E080000_0_0_0.png,19c2bf554e5ed0fb6ade45dfef31112620de28bc373b961e51331e75a5be229a,REVIEW,"1,31,219,101",0.93577982,REVIEW,REVIEW,two-tone achromatic component 9 has 8.3% materially low-contrast pixels on BLACK,chromatic component 1 has 98.0% materially low-contrast pixels on WHITE; chromatic component 2 has 100.0% materially low-contrast pixels on WHITE; chromatic component 3 has 100.0% materially low-contrast pixels on WHITE; two-tone achromatic component 4 has 66.7% materially low-contrast pixels on WHITE; two-tone achromatic component 5 has 100.0% materially low-contrast pixels on WHITE; two-tone achromatic component 6 has 100.0% materially low-contrast pixels on WHITE; chromatic component 7 has 100.0% materially low-contrast pixels on WHITE; chromatic component 8 has 100.0% materially low-contrast pixels on WHITE; two-tone achromatic component 9 has 91.7% materially low-contrast pixels on WHITE; two-tone achromatic component 10 has 100.0% materially low-contrast pixels on WHITE; two-tone achromatic component 11 has 100.0% materially low-contrast pixels on WHITE; two-tone achromatic component 12 has 100.0% materially low-contrast pixels on WHITE,0,0,picons/0.8w/digi-hu/black/1_0_1_45F5_4_1_E080000_0_0_0.png,picons/0.8w/digi-hu/white/1_0_1_45F5_4_1_E080000_0_0_0.png
picons/0.8w/digi-hu/transparent/1_0_1_45FA_4_1_E080000_0_0_0.png,a4e257f4b779d7584a8f3a12a756617918112d82fa01e6dd41f05da0265de179,REVIEW,"1,49,219,82",0.93577982,REVIEW,REVIEW,two-tone achromatic component 2 has 75.5% materially low-contrast pixels on BLACK,two-tone achromatic component 2 has 19.4% materially low-contrast pixels on WHITE,0,2760,picons/0.8w/digi-hu/black/1_0_1_45FA_4_1_E080000_0_0_0.png,picons/0.8w/digi-hu/white/1_0_1_45FA_4_1_E080000_0_0_0.png
picons/0.8w/digi-hu/transparent/1_0_1_497_4_1_E080000_0_0_0.png,cfc4c9cdafcb5be675af8a52c5dea2f9574348a31784f3eb64928d81c377976f,REVIEW,"0,35,220,97",0.92727273,REVIEW,REVIEW,chromatic component 1 has 69.1% materially low-contrast pixels on BLACK,chromatic component 1 has 25.8% materially low-contrast pixels on WHITE,0,0,picons/0.8w/digi-hu/black/1_0_1_497_4_1_E080000_0_0_0.png,picons/0.8w/digi-hu/white/1_0_1_497_4_1_E080000_0_0_0.png
picons/0.8w/digi-hu/transparent/1_0_1_49C_3_1_E080000_0_0_0.png,ebbb9080fff234f2d8ae9fa31493118f3596e134c0d3ffb6dc9baf4dd59b3b01,REVIEW,"3,14,218,118",0.94883721,REVIEW,REVIEW,two-tone achromatic component 1 has 15.5% materially low-contrast pixels on BLACK; two-tone achromatic component 5 has 80.0% materially low-contrast pixels on BLACK; two-tone achromatic component 6 has 80.0% materially low-contrast pixels on BLACK,two-tone achromatic component 1 has 25.3% materially low-contrast pixels on WHITE; two-tone achromatic component 5 has 20.0% materially low-contrast pixels on WHITE; two-tone achromatic component 6 has 20.0% materially low-contrast pixels on WHITE; two-tone achromatic component 9 has 33.3% materially low-contrast pixels on WHITE,12,4819,picons/0.8w/digi-hu/black/1_0_1_49C_3_1_E080000_0_0_0.png,picons/0.8w/digi-hu/white/1_0_1_49C_3_1_E080000_0_0_0.png
picons/0.8w/digi-hu/transparent/1_0_1_4A3_3_1_E080000_0_0_0.png,67c853c1c13e53e77dbd868f2df51bb553626ff9212b2dae4e987ff510d2af1a,REVIEW,"0,0,220,132",0.87878788,REVIEW,REVIEW,two-tone achromatic component 1 has 20.3% materially low-contrast pixels on BLACK,two-tone achromatic component 1 has 58.3% materially low-contrast pixels on WHITE,0,0,picons/0.8w/digi-hu/black/1_0_1_4A3_3_1_E080000_0_0_0.png,picons/0.8w/digi-hu/white/1_0_1_4A3_3_1_E080000_0_0_0.png
picons/0.8w/digi-hu/transparent/1_0_1_4CE_4_1_E080000_0_0_0.png,41576717350d2e267fd11e7b2f310d2638ef2bd5b1ffdbabda3fdbc3d54da81e,REVIEW,"17,1,203,130",0.89922481,REVIEW,REVIEW,two-tone achromatic component 1 has 17.9% materially low-contrast pixels on BLACK; two-tone achromatic component 4 has 33.3% materially low-contrast pixels on BLACK; two-tone achromatic component 5 has 66.7% materially low-contrast pixels on BLACK,two-tone achromatic component 1 has 44.0% materially low-contrast pixels on WHITE; two-tone achromatic component 2 has 86.3% materially low-contrast pixels on WHITE; two-tone achromatic component 4 has 66.7% materially low-contrast pixels on WHITE; two-tone achromatic component 5 has 33.3% materially low-contrast pixels on WHITE,10,0,picons/0.8w/digi-hu/black/1_0_1_4CE_4_1_E080000_0_0_0.png,picons/0.8w/digi-hu/white/1_0_1_4CE_4_1_E080000_0_0_0.png
picons/0.8w/digi-hu/transparent/1_0_1_555_4_1_E080000_0_0_0.png,01c8873669dacdaee411035521b5ccaec037e0d17b1849d2998601efe7931486,REVIEW,"3,11,218,121",0.94883721,REVIEW,REVIEW,chromatic component 1 has 13.1% materially low-contrast pixels on BLACK,chromatic component 1 has 97.7% materially low-contrast pixels on WHITE; chromatic component 3 has 100.0% materially low-contrast pixels on WHITE; chromatic component 4 has 98.6% materially low-contrast pixels on WHITE; chromatic component 6 has 99.2% materially low-contrast pixels on WHITE,34,0,picons/0.8w/digi-hu/black/1_0_1_555_4_1_E080000_0_0_0.png,picons/0.8w/digi-hu/white/1_0_1_555_4_1_E080000_0_0_0.png
picons/0.8w/digi-hu/transparent/1_0_1_564_3_1_E080000_0_0_0.png,eb31ce16ea10491d69da34edf7dae0ac2621aa73bc67b590324d5b12d5d176a1,REVIEW,"44,0,176,132",0.87878788,REVIEW,REVIEW,chromatic component 1 has 11.5% materially low-contrast pixels on BLACK; chromatic component 2 has 100.0% materially low-contrast pixels on BLACK,chromatic component 1 has 12.4% materially low-contrast pixels on WHITE; chromatic component 3 has 19.9% materially low-contrast pixels on WHITE; chromatic component 4 has 100.0% materially low-contrast pixels on WHITE,0,0,picons/0.8w/digi-hu/black/1_0_1_564_3_1_E080000_0_0_0.png,picons/0.8w/digi-hu/white/1_0_1_564_3_1_E080000_0_0_0.png
picons/0.8w/digi-hu/transparent/1_0_1_56E_5_1_E080000_0_0_0.png,93db4cae26a4548aa617928ac6002391c42e6de2a105bbc4dcd274a075e05ac2,REVIEW,"11,0,209,132",0.87878788,AUTO-FIXED,REVIEW,recoloured 3 safely isolated achromatic component(s),two-tone achromatic component 1 has 90.3% materially low-contrast pixels on WHITE,4,0,picons/0.8w/digi-hu/black/1_0_1_56E_5_1_E080000_0_0_0.png,picons/0.8w/digi-hu/white/1_0_1_56E_5_1_E080000_0_0_0.png
picons/0.8w/digi-hu/transparent/1_0_1_5E6_3_1_E080000_0_0_0.png,7523dd7cf92687d2c4f5023c854804925fbc25403acf5b7c587b011e9c7aea3e,REVIEW,"3,45,218,88",0.94883721,REVIEW,REVIEW,two-tone achromatic component 4 has 8.5% materially low-contrast pixels on BLACK; chromatic component 6 has 19.4% materially low-contrast pixels on BLACK; chromatic component 7 has 96.8% materially low-contrast pixels on BLACK; chromatic component 8 has 100.0% materially low-contrast pixels on BLACK,two-tone achromatic component 4 has 31.6% materially low-contrast pixels on WHITE; chromatic component 6 has 12.9% materially low-contrast pixels on WHITE,223,0,picons/0.8w/digi-hu/black/1_0_1_5E6_3_1_E080000_0_0_0.png,picons/0.8w/digi-hu/white/1_0_1_5E6_3_1_E080000_0_0_0.png
picons/0.8w/digi-hu/transparent/1_0_1_5E8_4_1_E080000_0_0_0.png,e150c8933fea682ab733116372079f5d20b3d9a51e024b3d3b1098dd16cad516,REVIEW,"1,31,219,100",0.93577982,REVIEW,REVIEW,chromatic component 1 has 100.0% materially low-contrast pixels on BLACK; chromatic component 8 has 100.0% materially low-contrast pixels on BLACK; chromatic component 11 has 100.0% materially low-contrast pixels on BLACK,chromatic component 2 has 75.1% materially low-contrast pixels on WHITE; chromatic component 7 has 100.0% materially low-contrast pixels on WHITE; chromatic component 10 has 100.0% materially low-contrast pixels on WHITE; chromatic component 12 has 100.0% materially low-contrast pixels on WHITE; chromatic component 13 has 100.0% materially low-contrast pixels on WHITE; chromatic component 14 has 100.0% materially low-contrast pixels on WHITE; chromatic component 15 has 100.0% materially low-contrast pixels on WHITE; chromatic component 17 has 100.0% materially low-contrast pixels on WHITE; chromatic component 18 has 100.0% materially low-contrast pixels on WHITE; chromatic component 19 has 100.0% materially low-contrast pixels on WHITE; chromatic component 20 has 100.0% materially low-contrast pixels on WHITE; chromatic component 21 has 100.0% materially low-contrast pixels on WHITE,0,0,picons/0.8w/digi-hu/black/1_0_1_5E8_4_1_E080000_0_0_0.png,picons/0.8w/digi-hu/white/1_0_1_5E8_4_1_E080000_0_0_0.png
picons/0.8w/digi-hu/transparent/1_0_1_5F0_3_1_E080000_0_0_0.png,b519e3905718061e661816d470f94dba006dc3994bf2cb9321073dbb534952cd,AUTO-FIXED,"1,41,219,91",0.93577982,PASS,AUTO-FIXED,source components preserved; no approved contrast correction required,recoloured 11 safely isolated achromatic component(s),0,6693,picons/0.8w/digi-hu/black/1_0_1_5F0_3_1_E080000_0_0_0.png,picons/0.8w/digi-hu/white/1_0_1_5F0_3_1_E080000_0_0_0.png
picons/0.8w/digi-hu/transparent/1_0_1_622_3_1_E080000_0_0_0.png,f34564ad6a2ac766a28eb3f501c184b51fa210c7085d76dacc90ae23dbd86929,REVIEW,"0,32,220,98",0.92727273,REVIEW,REVIEW,two-tone achromatic component 1 has 10.2% materially low-contrast pixels on BLACK,two-tone achromatic component 1 has 32.1% materially low-contrast pixels on WHITE,0,0,picons/0.8w/digi-hu/black/1_0_1_622_3_1_E080000_0_0_0.png,picons/0.8w/digi-hu/white/1_0_1_622_3_1_E080000_0_0_0.png
picons/0.8w/digi-hu/transparent/1_0_1_A14_5_1_E080000_0_0_0.png,1910ba99da7fc358eb9b1c20a7e106effda71981cfbcb43b7f53e010ad37796c,REVIEW,"3,3,218,129",0.92063492,REVIEW,REVIEW,chromatic component 1 has 77.8% materially low-contrast pixels on BLACK; chromatic component 3 has 41.9% materially low-contrast pixels on BLACK,chromatic component 2 has 26.5% materially low-contrast pixels on WHITE,86,0,picons/0.8w/digi-hu/black/1_0_1_A14_5_1_E080000_0_0_0.png,picons/0.8w/digi-hu/white/1_0_1_A14_5_1_E080000_0_0_0.png
picons/0.8w/digi-hu/transparent/1_0_1_A1E_5_1_E080000_0_0_0.png,6d85a177d514a7355672f61221d6e7ce95b8f44968c276d158abc48042e01fb6,REVIEW,"3,52,217,80",0.95327103,REVIEW,REVIEW,two-tone achromatic component 12 has 9.8% materially low-contrast pixels on BLACK; chromatic component 14 has 97.4% materially low-contrast pixels on BLACK; two-tone achromatic component 17 has 90.0% materially low-contrast pixels on BLACK; two-tone achromatic component 30 has 75.0% materially low-contrast pixels on BLACK,two-tone achromatic component 5 has 90.2% materially low-contrast pixels on WHITE; chromatic component 10 has 100.0% materially low-contrast pixels on WHITE; two-tone achromatic component 12 has 31.9% materially low-contrast pixels on WHITE; two-tone achromatic component 17 has 10.0% materially low-contrast pixels on WHITE; two-tone achromatic component 30 has 25.0% materially low-contrast pixels on WHITE,82,10,picons/0.8w/digi-hu/black/1_0_1_A1E_5_1_E080000_0_0_0.png,picons/0.8w/digi-hu/white/1_0_1_A1E_5_1_E080000_0_0_0.png
